Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording91	jazz	Jazz_trials16-18	b12-constr	1	b12-constr	whole_screen	5612	92141	0				0						0	0		0				
Recording91	jazz	Jazz_trials16-18	d14-dilating	1	d14-dilating	whole_screen	5412	108460	0				0						0	0		0				
Recording91	jazz	Jazz_trials16-18	grey_screen	1	grey_screen	whole_screen	5129	63799	0				0						0	0		0				
Recording91	jazz	Jazz_trials16-18	grey_screen	2	grey_screen	whole_screen	4596	80152	0				0						0	0		0				
Recording91	jazz	Jazz_trials16-18	grey_screen	3	grey_screen	whole_screen	4546	97753	133	67	67	67	2	4135	67	whole_screen		2,11833	367	1	4118	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0	0		0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	133	67	67	67	2	101888	67	whole_screen		2,11833	367	1	101871	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0	0		0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0	0		0				
Recording130	Barney	Barney_trials16-18	d00-dilating	1	d00-dilating	whole_screen	5662	142571	1917	174	67	333	11	66	150	whole_screen		4,94283	3402	4	49	3	4801		477,05	
Recording130	Barney	Barney_trials16-18	d10-dilating	1	d10-dilating	whole_screen	5429	171063	2291	164	67	433	14	0	91	whole_screen		4,6822	4575	3	0	2	3124		575,33	
Recording130	Barney	Barney_trials16-18	grey_screen	1	grey_screen	whole_screen	4863	127917	693	231	67	533	3	0	93	whole_screen	whole_screen	4,18347	2140	2	0	0				
Recording130	Barney	Barney_trials16-18	grey_screen	2	grey_screen	whole_screen	4679	148233	333	83	67	100	4	322	67	whole_screen		4,99407	1534	2	306	0				
Recording130	Barney	Barney_trials16-18	grey_screen	3	grey_screen	whole_screen	4513	163753	817	136	67	217	6	943	67	whole_screen		4,59157	1885	3	893	0		3229		1636,9
Recording130	Barney	Barney_trials16-18	h15-dilating	1	h15-dilating	whole_screen	5612	158141	2002	182	67	936	11	56	150	whole_screen		4,66897	4070	2	6	1		5076		400,26
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	2291	164	67	433	14	171063	91	whole_screen		4,6822	4575	3	171063	2	174187		575,33	
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	1917	174	67	333	11	142637	150	whole_screen		4,94283	3402	4	142620	3	147372		477,05	
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	2002	182	67	936	11	158197	150	whole_screen		4,66897	4070	2	158147	1		163217		400,26
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	1843	142	67	533	13	127917	93	whole_screen		4,50968	5559	7	127917	0		166982		1636,9
Recording196	Messi	Messi_trials61-63	b07-constr	1	b07-constr	whole_screen	5578	148378	1157	116	24	200	10	0	24	whole_screen		3,01317	5574	1	0	4				
Recording196	Messi	Messi_trials61-63	b13-constr	1	b13-constr	whole_screen	5579	159918	2262	151	67	433	15	0	251	whole_screen		3,34995	5533	1	0	2				
Recording196	Messi	Messi_trials61-63	d13-constr	1	d13-constr	whole_screen	5412	171491	4229	384	83	1747	11	0	1747	whole_screen	whole_screen	3,34261	5412	1	0	5				
Recording196	Messi	Messi_trials61-63	grey_screen	1	grey_screen	whole_screen	5129	142100	3178	244	67	778	13	199	83	whole_screen	whole_screen	3,12971	4963	1	166	5				
Recording196	Messi	Messi_trials61-63	grey_screen	2	grey_screen	whole_screen	4546	153957	2883	288	67	983	10	1062	117	whole_screen		3,24337	3533	1	962	8				
Recording196	Messi	Messi_trials61-63	grey_screen	3	grey_screen	whole_screen	4513	165497	3591	598	67	1433	6	55	67	whole_screen	whole_screen	3,36519	4474	1	38	1				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	1157	116	24	200	10	148378	24	whole_screen		3,01317	5574	1	148378	4				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	9652	333	67	1433	29	142300	83	whole_screen		3,25111	12971	3	142266	14				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	2262	151	67	433	15	159918	251	whole_screen		3,34995	5533	1	159918	2				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	4229	384	83	1747	11	171491	1747	whole_screen		3,34261	5412	1	171491	5				
Recording174	kaije	Kaije_trials-82-84	b02-dilating	1	b02-dilating	whole_screen	5612	65165	3205	153	34	300	21	0	57	whole_screen	whole_screen	4,13608	5612	1	0	6				
Recording174	kaije	Kaije_trials-82-84	d01-constr	1	d01-constr	whole_screen	5578	54025	3667	216	67	667	17	31	417	whole_screen		4,0399	5533	1	14	3				
Recording174	kaije	Kaije_trials-82-84	d11-constr	1	d11-constr	whole_screen	5412	75922	2950	155	67	350	19	337	350	whole_screen		3,94661	5083	1	320	6				
Recording174	kaije	Kaije_trials-82-84	grey_screen	1	grey_screen	whole_screen	4596	48463	3100	155	67	467	20	26	117	whole_screen		4,12444	4567	1	9	7				
Recording174	kaije	Kaije_trials-82-84	grey_screen	2	grey_screen	whole_screen	4613	59603	2661	156	67	533	17	302	150	whole_screen	whole_screen	4,11497	4344	1	269	2				
Recording174	kaije	Kaije_trials-82-84	grey_screen	3	grey_screen	whole_screen	4546	70777	912	152	67	266	6	0	116	whole_screen	whole_screen	3,56635	1312	2	0	2				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	3205	153	34	300	21	65165	57	whole_screen		4,13608	5612	1	65165	6				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	3667	216	67	667	17	54056	417	whole_screen		4,0399	5533	1	54039	3				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	6673	155	67	533	43	48489	117	whole_screen		4,04411	10223	4	48472	11				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	2950	155	67	350	19	76259	350	whole_screen		3,94661	5083	1	76243	6		81326		34,87
Recording134	Barney	Barney_trials31-33	d01-constr	1	d01-constr	whole_screen	5728	148783	4622	385	66	1500	12	40	233	whole_screen	whole_screen	5,32642	5122	2	23	7	4456	3873	633,4	42,77
Recording134	Barney	Barney_trials31-33	grey_screen	1	grey_screen	whole_screen	4596	110083	1367	171	67	567	8	494	233	whole_screen		4,7855	3735	1	477	2				
Recording134	Barney	Barney_trials31-33	grey_screen	2	grey_screen	whole_screen	4579	154511	4146	461	95	1467	9	0	95	whole_screen	whole_screen	5,45022	4579	1	0	6				
Recording134	Barney	Barney_trials31-33	grey_screen	3	grey_screen	whole_screen	4546	176309	500	100	67	167	5	1	67	whole_screen		5,69116	4138	1	0	0				
Recording134	Barney	Barney_trials31-33	h03-constr	1	h03-constr	whole_screen	5445	199755	1486	743	69	1417	2	205	69	whole_screen		5,36263	2367	1	171	0		2538		30,25
Recording134	Barney	Barney_trials31-33	h11-dilating	1	h11-dilating	whole_screen	5612	170697	4114	294	45	1334	14	0	45	whole_screen		5,33475	5530	1	0	1				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	4622	385	66	1500	12	148822	233	whole_screen		5,32642	5122	2	148805	7	153239	152655	633,4	42,77
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	6013	273	67	1467	22	110577	233	whole_screen		5,31925	12483	3	110560	8				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	4114	294	45	1334	14	170697	45	whole_screen		5,33475	5530	1	170697	1				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	1486	743	69	1417	2	199960	69	whole_screen		5,36263	2367	1	199925	0		202293		30,25
Recording51	Noodle	Noodle_trials1-3gs	d03-dilating	1	d03-dilating	whole_screen	5412	120869	3032	178	67	667	17	0	495	whole_screen	whole_screen	3,1564	5412	1	0	2				
Recording51	Noodle	Noodle_trials1-3gs	d14-constr	1	d14-constr	whole_screen	5612	95924	512	171	69	360	3	755	69	whole_screen		3,25181	1434	1	755	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	1	grey_screen	whole_screen	5179	85017	1029	257	116	434	4	0	329	whole_screen		3,12147	2353	1	0	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	2	grey_screen	whole_screen	4579	101536	218	109	68	150	2	696	68	whole_screen		3,15779	3851	1	696	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	3	grey_screen	whole_screen	4530	115490	804	402	133	671	2	2782	133	whole_screen	whole_screen	3,45086	1765	1	2765	0				
Recording51	Noodle	Noodle_trials1-3gs	h07-dilating	1	h07-dilating	whole_screen	5578	109912	226	226	226	226	1	0	226	whole_screen		4,09456	226	1	0	0				
Recording51	Noodle	Noodle_trials1-3gs	Entire Recording	1	d03-dilating,d14-constr,grey_screen,h07-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	126552	0	226	226	226	226	1	109912	226	whole_screen		4,09456	226	1	109912	0				
Recording51	Noodle	Noodle_trials1-3gs	Entire Recording	1	d03-dilating,d14-constr,grey_screen,h07-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	126552	0	3032	178	67	667	17	120869	495	whole_screen		3,1564	5412	1	120869	2				
Recording51	Noodle	Noodle_trials1-3gs	Entire Recording	1	d03-dilating,d14-constr,grey_screen,h07-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	126552	0	512	171	69	360	3	96680	69	whole_screen		3,25181	1434	1	96680	0				
Recording51	Noodle	Noodle_trials1-3gs	Entire Recording	1	d03-dilating,d14-constr,grey_screen,h07-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	126552	0	2051	256	68	671	8	85017	329	whole_screen		3,25494	7969	3	85017	0				
Recording199	Messi	Messi_trials70-72	b02-constr	1	b02-constr	whole_screen	5612	82912	3626	604	67	1816	6	0	476	whole_screen	whole_screen	3,47163	4159	2	0	2				
Recording199	Messi	Messi_trials70-72	b07-dilating	1	b07-dilating	whole_screen	5412	111620	3025	432	67	1050	7	0	791	whole_screen		3,53007	3875	1	0	4				
Recording199	Messi	Messi_trials70-72	d00-dilating	1	d00-dilating	whole_screen	5595	96384	2919	365	100	1383	8	0	1383	whole_screen		3,49705	4644	2	0	2				
Recording199	Messi	Messi_trials70-72	grey_screen	1	grey_screen	whole_screen	5112	71522	3725	745	217	1733	5	71	1733	whole_screen	whole_screen	3,36627	5075	1	38	0				
Recording199	Messi	Messi_trials70-72	grey_screen	2	grey_screen	whole_screen	4596	88524	2200	2200	2200	2200	1	0	2200	whole_screen		3,49896	2200	1	0	0				
Recording199	Messi	Messi_trials70-72	grey_screen	3	grey_screen	whole_screen	4596	101979	3380	376	83	750	9	16	350	whole_screen	whole_screen	3,43516	4596	1	0	1				
Recording199	Messi	Messi_trials70-72	Entire Recording	1	b02-constr,b07-dilating,d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	117256	0	3626	604	67	1816	6	82912	476	whole_screen		3,47163	4159	2	82912	2				
Recording199	Messi	Messi_trials70-72	Entire Recording	1	b02-constr,b07-dilating,d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	117256	0	2919	365	100	1383	8	96384	1383	whole_screen		3,49705	4644	2	96384	2				
Recording199	Messi	Messi_trials70-72	Entire Recording	1	b02-constr,b07-dilating,d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	117256	0	9305	620	83	2200	15	71593	1733	whole_screen		3,42272	11872	3	71560	1				
Recording199	Messi	Messi_trials70-72	Entire Recording	1	b02-constr,b07-dilating,d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	117256	0	3025	432	67	1050	7	111620	791	whole_screen		3,53007	3875	1	111620	4				
Recording53	Noodle	Noodle_trials4-6gs	b02-constr	1	b02-constr	whole_screen	5412	151795	2671	445	85	1224	6	0	461	whole_screen	whole_screen	4,07434	5129	2	0	1	3705		39,63	
Recording53	Noodle	Noodle_trials4-6gs	d03-constr	1	d03-constr	whole_screen	5595	124985	769	128	71	203	6	0	203	whole_screen		3,83938	5363	1	0	0				
Recording53	Noodle	Noodle_trials4-6gs	grey_screen	1	grey_screen	whole_screen	5112	118974	2023	289	71	685	7	30	83	whole_screen	whole_screen	4,05634	5082	1	30	0				
Recording53	Noodle	Noodle_trials4-6gs	grey_screen	2	grey_screen	whole_screen	4613	130580	1662	416	70	802	4	186	802	whole_screen		3,79086	2855	1	169	1				
Recording53	Noodle	Noodle_trials4-6gs	grey_screen	3	grey_screen	whole_screen	4546	141787	501	125	88	153	4	2877	142	whole_screen		3,94344	1236	1	2877	0				
Recording53	Noodle	Noodle_trials4-6gs	h08-dilating	1	h08-dilating	whole_screen	5578	136209	628	209	89	433	3	1043	433	whole_screen		3,71569	3776	1	1043	0				
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	2671	445	85	1224	6	151795	461	whole_screen		4,07434	5129	2	151795	1	155500		39,63	
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	769	128	71	203	6	124985	203	whole_screen		3,83938	5363	1	124985	0				
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	628	209	89	433	3	137252	433	whole_screen		3,71569	3776	1	137252	0				
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	4186	279	70	802	15	119004	83	whole_screen		3,93823	9173	3	119004	1				
Recording86	kaije	Kaije_trials28-30	b01-constr	1	b01-constr	whole_screen	5628	117882	4298	205	67	583	21	31	333	whole_screen	whole_screen	3,34839	5614	1	14	11				
Recording86	kaije	Kaije_trials28-30	b04-constr	1	b04-constr	whole_screen	5628	104177	4910	327	67	933	15	2	433	whole_screen	whole_screen	3,37224	5628	1	0	6				
Recording86	kaije	Kaije_trials28-30	d03-constr	1	d03-constr	whole_screen	5412	133152	1664	151	71	311	11	28	124	whole_screen	whole_screen	3,41368	3063	2	28	2				
Recording86	kaije	Kaije_trials28-30	grey_screen	1	grey_screen	whole_screen	4646	98332	2865	169	67	433	17	12	283	whole_screen	whole_screen	3,4284	4646	1	0	5				
Recording86	kaije	Kaije_trials28-30	grey_screen	2	grey_screen	whole_screen	4613	109806	3963	330	39	1057	12	0	1057	whole_screen	whole_screen	3,28811	4613	1	0	5				
Recording86	kaije	Kaije_trials28-30	grey_screen	3	grey_screen	whole_screen	4563	123510	3330	256	67	583	13	0	302	whole_screen	whole_screen	3,28566	4563	1	0	5				
