Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording188	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	428583	0	0				0						0				0			0	0				
Recording188	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	428583	0	0				0						0				0			0	0				
Recording198	Messi	Messi_trials67-69	b11-constr	1	b11-constr	whole_screen	5578	152772	4378	730	57	2350	6	0	688	whole_screen	whole_screen	3,36624	5578	5578	5578	5578	1	0	5578	5578	0				
Recording198	Messi	Messi_trials67-69	b11-dilating	1	b11-dilating	whole_screen	5578	140150	3318	553	83	1033	6	0	318	whole_screen		3,25122	3619	1809	1351	2267	2	0	1351	3669	3				
Recording198	Messi	Messi_trials67-69	b15-dilating	1	b15-dilating	whole_screen	5395	164595	3135	448	67	1150	7	0	618	whole_screen		3,41567	4285	2142	618	3667	2	0	618	4301	1				
Recording198	Messi	Messi_trials67-69	grey_screen	1	grey_screen	whole_screen	5162	131291	2808	401	41	1267	7	0	41	whole_screen		3,30066	3059	1020	375	1584	3	0	375	3059	2				
Recording198	Messi	Messi_trials67-69	grey_screen	2	grey_screen	whole_screen	4611	145728	1600	320	117	517	5	595	250	whole_screen	whole_screen	3,29982	2466	1233	250	2216	2	595	250	2550	0				
Recording198	Messi	Messi_trials67-69	grey_screen	3	grey_screen	whole_screen	4546	158350	3661	458	26	1383	8	0	26	whole_screen	whole_screen	3,41491	4546	4546	4546	4546	1	0	4546	4546	5				
Recording198	Messi	Messi_trials67-69	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b11-constr,b11-dilating,b15-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	170192	0	4378	730	57	2350	6	152772	688	whole_screen		3,36624	5578	5578	5578	5578	1	152772	5578	5578	0				
Recording198	Messi	Messi_trials67-69	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b11-constr,b11-dilating,b15-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	170192	0	3135	448	67	1150	7	164595	618	whole_screen		3,41567	4285	2142	618	3667	2	164595	618	4301	1				
Recording198	Messi	Messi_trials67-69	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b11-constr,b11-dilating,b15-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	170192	0	8068	403	26	1383	20	131291	41	whole_screen		3,35242	10071	1679	250	4546	6	131291	375	10155	7				
Recording198	Messi	Messi_trials67-69	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b11-constr,b11-dilating,b15-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	170192	0	3318	553	83	1033	6	140150	318	whole_screen		3,25122	3619	1809	1351	2267	2	140150	1351	3669	3				
Recording159	Noodle	Noodle_trials46-48	b03-dilating	1	b03-dilating	whole_screen	5562	75804	2558	365	123	1059	7	0	123	whole_screen		3,09713	5379	5379	5379	5379	1	0	5379	5379	2				
Recording159	Noodle	Noodle_trials46-48	b06-constr	1	b06-constr	whole_screen	5412	109042	2029	507	305	700	4	0	305	whole_screen	whole_screen	3,32327	2079	693	358	1055	3	0	1055	2163	1				
Recording159	Noodle	Noodle_trials46-48	grey_screen	1	grey_screen	whole_screen	4546	68594	2630	188	69	584	14	0	86	whole_screen	whole_screen	3,02095	4546	4546	4546	4546	1	0	4546	4546	3				
Recording159	Noodle	Noodle_trials46-48	grey_screen	2	grey_screen	whole_screen	4563	81367	1210	403	147	711	3	51	351	whole_screen		2,93206	4299	4299	4299	4299	1	51	4299	4299	0				
Recording159	Noodle	Noodle_trials46-48	grey_screen	3	grey_screen	whole_screen	4496	92790	3131	447	69	1816	7	325	209	whole_screen		3,03626	3945	3945	3945	3945	1	325	3945	3945	2				
Recording159	Noodle	Noodle_trials46-48	h06-dilating	1	h06-dilating	whole_screen	5578	87212	2594	288	104	691	9	0	525	whole_screen		2,98444	5299	5299	5299	5299	1	0	5299	5299	2				
Recording159	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	114654	0	2029	507	305	700	4	109042	305	whole_screen		3,32327	2079	693	358	1055	3	109042	1055	2163	1				
Recording159	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	114654	0	2594	288	104	691	9	87212	525	whole_screen		2,98444	5299	5299	5299	5299	1	87212	5299	5299	2				
Recording159	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	114654	0	6971	290	69	1816	24	68594	86	whole_screen		3,01252	12790	4263	3945	4546	3	68594	4546	12790	5				
Recording159	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	114654	0	2558	365	123	1059	7	75804	123	whole_screen		3,09713	5379	5379	5379	5379	1	75804	5379	5379	2				
Recording91	jazz	Jazz_trials16-18	b08-constr	1	b08-constr	whole_screen	5628	74523	0				0						0				0			0	0				
Recording91	jazz	Jazz_trials16-18	b12-constr	1	b12-constr	whole_screen	5612	92141	0				0						0				0			0	0				
Recording91	jazz	Jazz_trials16-18	d14-dilating	1	d14-dilating	whole_screen	5412	108460	0				0						0				0			0	0				
Recording91	jazz	Jazz_trials16-18	grey_screen	1	grey_screen	whole_screen	5129	63799	0				0						0				0			0	0				
Recording91	jazz	Jazz_trials16-18	grey_screen	2	grey_screen	whole_screen	4596	80152	0				0						0				0			0	0				
Recording91	jazz	Jazz_trials16-18	grey_screen	3	grey_screen	whole_screen	4546	97753	133	67	67	67	2	4135	67	whole_screen		2,11833	350	350	350	350	1	4135	350	367	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0				0			0	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	133	67	67	67	2	101888	67	whole_screen		2,11833	350	350	350	350	1	101888	350	367	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0				0			0	0				
Recording91	jazz	Jazz_trials16-18	Entire Recording	1	b08-constr,b12-constr,Corgi Snow Tunnel (online-video-cutter.com),d14-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	114087	0	0				0			whole_screen			0				0			0	0				
Recording130	Barney	Barney_trials16-18	d00-dilating	1	d00-dilating	whole_screen	5662	142571	1917	174	67	333	11	66	150	whole_screen		4,94283	3319	830	167	1419	4	66	1217	3402	3	4801		477,05	
Recording130	Barney	Barney_trials16-18	d10-dilating	1	d10-dilating	whole_screen	5429	171063	2291	164	67	433	14	0	91	whole_screen		4,6822	4525	1508	517	2991	3	0	2991	4575	2	3124		575,33	
Recording130	Barney	Barney_trials16-18	grey_screen	1	grey_screen	whole_screen	4863	127917	693	231	67	533	3	0	93	whole_screen	whole_screen	4,18347	2123	1062	93	2030	2	0	93	2140	0				
Recording130	Barney	Barney_trials16-18	grey_screen	2	grey_screen	whole_screen	4679	148233	333	83	67	100	4	322	67	whole_screen		4,99407	1501	750	67	1434	2	322	67	1534	0				
Recording130	Barney	Barney_trials16-18	grey_screen	3	grey_screen	whole_screen	4513	163753	817	136	67	217	6	943	67	whole_screen		4,59157	1800	600	67	1516	3	943	1516	1885	0		3229		1636,9
Recording130	Barney	Barney_trials16-18	h15-dilating	1	h15-dilating	whole_screen	5612	158141	2002	182	67	936	11	56	150	whole_screen		4,66897	3970	1985	1800	2170	2	56	1800	4070	1		5076		400,26
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	2291	164	67	433	14	171063	91	whole_screen		4,6822	4525	1508	517	2991	3	171063	2991	4575	2	174187		575,33	
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	1917	174	67	333	11	142637	150	whole_screen		4,94283	3319	830	167	1419	4	142637	1217	3402	3	147372		477,05	
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	2002	182	67	936	11	158197	150	whole_screen		4,66897	3970	1985	1800	2170	2	158197	1800	4070	1		163217		400,26
Recording130	Barney	Barney_trials16-18	Entire Recording	1	d00-dilating,d10-dilating,grey_screen,h15-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	176698	0	1843	142	67	533	13	127917	93	whole_screen		4,50968	5424	775	67	2030	7	127917	93	5559	0		166982		1636,9
Recording196	Messi	Messi_trials61-63	b07-constr	1	b07-constr	whole_screen	5578	148378	1157	116	24	200	10	0	24	whole_screen		3,01317	5574	5574	5574	5574	1	0	5574	5574	4				
Recording196	Messi	Messi_trials61-63	b13-constr	1	b13-constr	whole_screen	5579	159918	2262	151	67	433	15	0	251	whole_screen		3,34995	5533	5533	5533	5533	1	0	5533	5533	2				
Recording196	Messi	Messi_trials61-63	d13-constr	1	d13-constr	whole_screen	5412	171491	4229	384	83	1747	11	0	1747	whole_screen	whole_screen	3,34261	5412	5412	5412	5412	1	0	5412	5412	5				
Recording196	Messi	Messi_trials61-63	grey_screen	1	grey_screen	whole_screen	5129	142100	3178	244	67	778	13	199	83	whole_screen	whole_screen	3,12971	4930	4930	4930	4930	1	199	4930	4963	5				
Recording196	Messi	Messi_trials61-63	grey_screen	2	grey_screen	whole_screen	4546	153957	2883	288	67	983	10	1062	117	whole_screen		3,24337	3433	3433	3433	3433	1	1062	3433	3533	8				
Recording196	Messi	Messi_trials61-63	grey_screen	3	grey_screen	whole_screen	4513	165497	3591	598	67	1433	6	55	67	whole_screen	whole_screen	3,36519	4458	4458	4458	4458	1	55	4458	4474	1				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	1157	116	24	200	10	148378	24	whole_screen		3,01317	5574	5574	5574	5574	1	148378	5574	5574	4				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	9652	333	67	1433	29	142300	83	whole_screen		3,25111	12821	4274	3433	4930	3	142300	4930	12971	14				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	2262	151	67	433	15	159918	251	whole_screen		3,34995	5533	5533	5533	5533	1	159918	5533	5533	2				
Recording196	Messi	Messi_trials61-63	Entire Recording	1	b07-constr,b13-constr,d13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	177134	0	4229	384	83	1747	11	171491	1747	whole_screen		3,34261	5412	5412	5412	5412	1	171491	5412	5412	5				
Recording174	kaije	Kaije_trials-82-84	b02-dilating	1	b02-dilating	whole_screen	5612	65165	3205	153	34	300	21	0	57	whole_screen	whole_screen	4,13608	5612	5612	5612	5612	1	0	5612	5612	6				
Recording174	kaije	Kaije_trials-82-84	d01-constr	1	d01-constr	whole_screen	5578	54025	3667	216	67	667	17	31	417	whole_screen		4,0399	5517	5517	5517	5517	1	31	5517	5533	3				
Recording174	kaije	Kaije_trials-82-84	d11-constr	1	d11-constr	whole_screen	5412	75922	2950	155	67	350	19	337	350	whole_screen		3,94661	5067	5067	5067	5067	1	337	5067	5083	6				
Recording174	kaije	Kaije_trials-82-84	grey_screen	1	grey_screen	whole_screen	4596	48463	3100	155	67	467	20	26	117	whole_screen		4,12444	4550	4550	4550	4550	1	26	4550	4567	7				
Recording174	kaije	Kaije_trials-82-84	grey_screen	2	grey_screen	whole_screen	4613	59603	2661	156	67	533	17	302	150	whole_screen	whole_screen	4,11497	4310	4310	4310	4310	1	302	4310	4344	2				
Recording174	kaije	Kaije_trials-82-84	grey_screen	3	grey_screen	whole_screen	4546	70777	912	152	67	266	6	0	116	whole_screen	whole_screen	3,56635	1279	639	116	1163	2	0	116	1312	2				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	3205	153	34	300	21	65165	57	whole_screen		4,13608	5612	5612	5612	5612	1	65165	5612	5612	6				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	3667	216	67	667	17	54056	417	whole_screen		4,0399	5517	5517	5517	5517	1	54056	5517	5533	3				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	6673	155	67	533	43	48489	117	whole_screen		4,04411	10139	2535	116	4550	4	48489	4550	10223	11				
Recording174	kaije	Kaije_trials-82-84	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b02-dilating,d01-constr,d11-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	81566	0	2950	155	67	350	19	76259	350	whole_screen		3,94661	5067	5067	5067	5067	1	76259	5067	5083	6		81326		34,87
Recording134	Barney	Barney_trials31-33	d01-constr	1	d01-constr	whole_screen	5728	148783	4622	385	66	1500	12	40	233	whole_screen	whole_screen	5,32642	5089	2544	1255	3833	2	40	3833	5122	7	4456	3873	633,4	42,77
Recording134	Barney	Barney_trials31-33	grey_screen	1	grey_screen	whole_screen	4596	110083	1367	171	67	567	8	494	233	whole_screen		4,7855	3718	3718	3718	3718	1	494	3718	3735	2				
Recording134	Barney	Barney_trials31-33	grey_screen	2	grey_screen	whole_screen	4579	154511	4146	461	95	1467	9	0	95	whole_screen	whole_screen	5,45022	4579	4579	4579	4579	1	0	4579	4579	6				
Recording134	Barney	Barney_trials31-33	grey_screen	3	grey_screen	whole_screen	4546	176309	500	100	67	167	5	1	67	whole_screen		5,69116	4136	4136	4136	4136	1	1	4136	4138	0				
Recording134	Barney	Barney_trials31-33	h03-constr	1	h03-constr	whole_screen	5445	199755	1486	743	69	1417	2	205	69	whole_screen		5,36263	2332	2332	2332	2332	1	205	2332	2367	0		2538		30,25
Recording134	Barney	Barney_trials31-33	h11-dilating	1	h11-dilating	whole_screen	5612	170697	4114	294	45	1334	14	0	45	whole_screen		5,33475	5530	5530	5530	5530	1	0	5530	5530	1				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	4622	385	66	1500	12	148822	233	whole_screen		5,32642	5089	2544	1255	3833	2	148822	3833	5122	7	153239	152655	633,4	42,77
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	6013	273	67	1467	22	110577	233	whole_screen		5,31925	12433	4144	3718	4579	3	110577	3718	12483	8				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	4114	294	45	1334	14	170697	45	whole_screen		5,33475	5530	5530	5530	5530	1	170697	5530	5530	1				
Recording134	Barney	Barney_trials31-33	Entire Recording	1	d01-constr,grey_screen,h03-constr,h11-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	205413	0	1486	743	69	1417	2	199960	69	whole_screen		5,36263	2332	2332	2332	2332	1	199960	2332	2367	0		202293		30,25
Recording51	Noodle	Noodle_trials1-3gs	d03-dilating	1	d03-dilating	whole_screen	5412	120869	3032	178	67	667	17	0	495	whole_screen	whole_screen	3,1564	5412	5412	5412	5412	1	0	5412	5412	2				
Recording51	Noodle	Noodle_trials1-3gs	d14-constr	1	d14-constr	whole_screen	5612	95924	512	171	69	360	3	755	69	whole_screen		3,25181	1434	1434	1434	1434	1	755	1434	1434	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	1	grey_screen	whole_screen	5179	85017	1029	257	116	434	4	0	329	whole_screen		3,12147	2353	2353	2353	2353	1	0	2353	2353	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	2	grey_screen	whole_screen	4579	101536	218	109	68	150	2	696	68	whole_screen		3,15779	3851	3851	3851	3851	1	696	3851	3851	0				
Recording51	Noodle	Noodle_trials1-3gs	grey_screen	3	grey_screen	whole_screen	4530	115490	804	402	133	671	2	2782	133	whole_screen	whole_screen	3,45086	1748	1748	1748	1748	1	2782	1748	1765	0				
Recording51	Noodle	Noodle_trials1-3gs	h07-dilating	1	h07-dilating	whole_screen	5578	109912	226	226	226	226	1	0	226	whole_screen		4,09456	226	226	226	226	1	0	226	226	0				
Recording51	Noodle	Noodle_trials1-3gs	Entire Recording	1	d03-dilating,d14-constr,grey_screen,h07-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	126552	0	226	226	226	226	1	109912	226	whole_screen		4,09456	226	226	226	226	1	109912	226	226	0				
