Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	1234	17	17	18	72	136774	18	whole_screen		3,75065	4103	1368	277	3426	3	136774	277	4103	0				
Recording53	Noodle	Noodle_trials4-6gs	Entire Recording	1	b02-constr,d03-constr,grey_screen,h08-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	157429	0	6136	17	4	18	362	119004	17	whole_screen		3,93144	10284	1285	123	3094	8	119004	3094	10284	0				
Recording86	kaije	Kaije_trials28-30	b01-constr	1	b01-constr	whole_screen	5628	117882	5628	17	14	17	338	0	14	whole_screen	whole_screen	3,3405	5628	5628	5628	5628	1	0	5628	5628	0				
Recording86	kaije	Kaije_trials28-30	b04-constr	1	b04-constr	whole_screen	5628	104177	5628	17	2	17	339	0	2	whole_screen	whole_screen	3,3715	5628	5628	5628	5628	1	0	5628	5628	0				
Recording86	kaije	Kaije_trials28-30	d03-constr	1	d03-constr	whole_screen	5412	133152	3100	17	0	19	186	0	11	whole_screen	whole_screen	3,43384	3521	1761	1609	1912	2	0	1609	3521	0				
Recording86	kaije	Kaije_trials28-30	grey_screen	1	grey_screen	whole_screen	4646	98332	4412	17	12	17	265	0	12	whole_screen	whole_screen	3,44475	4446	2223	1451	2995	2	0	2995	4446	0				
Recording86	kaije	Kaije_trials28-30	grey_screen	2	grey_screen	whole_screen	4613	109806	4563	17	6	17	275	0	7	whole_screen	whole_screen	3,29848	4613	4613	4613	4613	1	0	4613	4613	0				
Recording86	kaije	Kaije_trials28-30	grey_screen	3	grey_screen	whole_screen	4563	123510	4563	17	2	17	275	0	2	whole_screen	whole_screen	3,28665	4563	4563	4563	4563	1	0	4563	4563	0				
Recording86	kaije	Kaije_trials28-30	Entire Recording	1	b01-constr,b04-constr,d03-constr,dog_fed,grey_screen,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	138797	0	3100	17	0	19	186	133152	11	whole_screen		3,43384	3521	1761	1609	1912	2	133152	1609	3521	0				
Recording86	kaije	Kaije_trials28-30	Entire Recording	1	b01-constr,b04-constr,d03-constr,dog_fed,grey_screen,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	138797	0	5628	17	2	17	339	104177	2	whole_screen		3,3715	5628	5628	5628	5628	1	104177	5628	5628	0				
Recording86	kaije	Kaije_trials28-30	Entire Recording	1	b01-constr,b04-constr,d03-constr,dog_fed,grey_screen,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	138797	0	13538	17	2	17	815	98332	12	whole_screen		3,34223	13621	3405	1451	4613	4	98332	2995	13621	0				
Recording86	kaije	Kaije_trials28-30	Entire Recording	1	b01-constr,b04-constr,d03-constr,dog_fed,grey_screen,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	138797	0	5628	17	14	17	338	117882	14	whole_screen		3,3405	5628	5628	5628	5628	1	117882	5628	5628	0				
Recording189	Messi	Messi_trials37-39	b12-dilating	1	b12-dilating	whole_screen	5628	94764	2375	17	10	17	143	0	10	whole_screen	whole_screen	3,51697	2375	53	15	733	45	0	44	2375	0				
Recording189	Messi	Messi_trials37-39	d09-constr	1	d09-constr	whole_screen	5395	137693	50	17	17	17	3	2640	17	whole_screen		3,60456	50	17	17	17	3	2640	17	50	0				
Recording189	Messi	Messi_trials37-39	grey_screen	1	grey_screen	whole_screen	4613	82741	450	17	17	17	27	1839	17	whole_screen		3,70973	450	35	17	67	13	1839	50	450	0				
Recording189	Messi	Messi_trials37-39	grey_screen	2	grey_screen	whole_screen	4596	100392	369	16	2	17	23	0	2	whole_screen		3,58152	369	23	17	33	16	0	19	369	0				
Recording189	Messi	Messi_trials37-39	grey_screen	3	grey_screen	whole_screen	4529	122173	33	17	17	17	2	3619	17	whole_screen		3,59912	33	17	17	17	2	3619	17	33	0				
Recording189	Messi	Messi_trials37-39	h03-dilating	1	h03-dilating	whole_screen	5595	116578	0				0						0				0			0	0				
Recording189	Messi	Messi_trials37-39	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,Corgi Snow Tunnel (online-video-cutter.com),d09-constr,grey_screen,h03-dilating,wild baby bunnies (online-video-cutter.com)	whole_screen	143318	0	0				0			whole_screen			0				0			0	0				
Recording189	Messi	Messi_trials37-39	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,Corgi Snow Tunnel (online-video-cutter.com),d09-constr,grey_screen,h03-dilating,wild baby bunnies (online-video-cutter.com)	whole_screen	143318	0	852	16	2	17	52	84579	17	whole_screen		3,65008	852	27	17	67	31	84579	50	852	0				
Recording189	Messi	Messi_trials37-39	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,Corgi Snow Tunnel (online-video-cutter.com),d09-constr,grey_screen,h03-dilating,wild baby bunnies (online-video-cutter.com)	whole_screen	143318	0	2375	17	10	17	143	94764	10	whole_screen		3,51697	2375	53	15	733	45	94764	44	2375	0				
Recording189	Messi	Messi_trials37-39	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,Corgi Snow Tunnel (online-video-cutter.com),d09-constr,grey_screen,h03-dilating,wild baby bunnies (online-video-cutter.com)	whole_screen	143318	0	50	17	17	17	3	140333	17	whole_screen		3,60456	50	17	17	17	3	140333	17	50	0				
Recording110	Noodle	Noodle_trials37-39  	d10-dilating	1	d10-dilating	whole_screen	5612	83480	1492	17	4	18	90	0	4	whole_screen		3,32377	1827	228	17	769	8	0	321	1827	0				
Recording110	Noodle	Noodle_trials37-39  	d13-dilating	1	d13-dilating	whole_screen	5562	71474	3459	17	16	18	207	227	17	whole_screen		3,39061	3459	346	17	1100	10	227	17	3459	0				
Recording110	Noodle	Noodle_trials37-39  	grey_screen	1	grey_screen	whole_screen	5093	53157	2900	17	0	17	175	0	0	whole_screen		3,27461	3200	400	17	2217	8	0	2217	3200	0				
Recording110	Noodle	Noodle_trials37-39  	grey_screen	2	grey_screen	whole_screen	4613	77036	904	17	16	18	54	520	17	whole_screen		3,41079	1054	351	17	1019	3	520	17	1054	0				
Recording110	Noodle	Noodle_trials37-39  	grey_screen	3	grey_screen	whole_screen	4546	89092	2344	17	12	18	140	28	17	whole_screen	whole_screen	3,48802	2361	215	17	1181	11	28	133	2361	0				
Recording110	Noodle	Noodle_trials37-39  	h04-dilating	1	h04-dilating	whole_screen	5395	98717	3507	17	2	18	210	228	17	whole_screen	whole_screen	3,83735	3763	314	2	2789	12	228	17	3763	0				
Recording110	Noodle	Noodle_trials37-39  	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,d10-dilating,d13-dilating,dog_puppy_barking,grey_screen,h04-dilating,Rabbit sounds	whole_screen	104329	0	1492	17	4	18	90	83480	4	whole_screen		3,32377	1827	228	17	769	8	83480	321	1827	0				
Recording110	Noodle	Noodle_trials37-39  	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,d10-dilating,d13-dilating,dog_puppy_barking,grey_screen,h04-dilating,Rabbit sounds	whole_screen	104329	0	3507	17	2	18	210	98945	17	whole_screen		3,83735	3763	314	2	2789	12	98945	17	3763	0				
Recording110	Noodle	Noodle_trials37-39  	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,d10-dilating,d13-dilating,dog_puppy_barking,grey_screen,h04-dilating,Rabbit sounds	whole_screen	104329	0	6148	17	0	18	369	53157	0	whole_screen		3,37578	6615	301	17	2217	22	53157	2217	6615	0				
Recording110	Noodle	Noodle_trials37-39  	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,d10-dilating,d13-dilating,dog_puppy_barking,grey_screen,h04-dilating,Rabbit sounds	whole_screen	104329	0	3459	17	16	18	207	71701	17	whole_screen		3,39061	3459	346	17	1100	10	71701	17	3459	0				
Recording151	jazz	Jazz_trials28-30 	b03-constr	1	b03-constr	whole_screen	5595	225803	203	17	16	18	12	1012	16	whole_screen		3,1947	407	81	17	122	5	1012	117	407	0				
Recording151	jazz	Jazz_trials28-30 	b04-constr	1	b04-constr	whole_screen	5579	246135	0				0						0				0			0	0				
Recording151	jazz	Jazz_trials28-30 	d13-constr	1	d13-constr	whole_screen	5445	265319	451	17	10	18	27	319	17	whole_screen		3,26137	2260	565	119	1148	4	319	1148	2260	0				
Recording151	jazz	Jazz_trials28-30 	grey_screen	1	grey_screen	whole_screen	5079	209600	311	17	16	18	18	1187	17	whole_screen		3,47543	991	248	17	869	4	1187	17	991	0				
Recording151	jazz	Jazz_trials28-30 	grey_screen	2	grey_screen	whole_screen	4563	231398	0				0						0				0			0	0				
Recording151	jazz	Jazz_trials28-30 	grey_screen	3	grey_screen	whole_screen	4546	251714	0				0						0				0			0	0				
Recording151	jazz	Jazz_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b03-constr,b04-constr,d13-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	270966	0	203	17	16	18	12	226815	16	whole_screen		3,1947	407	81	17	122	5	226815	117	407	0				
Recording151	jazz	Jazz_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b03-constr,b04-constr,d13-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	270966	0	0				0			whole_screen			0				0			0	0				
Recording151	jazz	Jazz_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b03-constr,b04-constr,d13-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	270966	0	311	17	16	18	18	210787	17	whole_screen		3,47543	991	248	17	869	4	210787	17	991	0				
Recording151	jazz	Jazz_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b03-constr,b04-constr,d13-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	270966	0	451	17	10	18	27	265638	17	whole_screen		3,26137	2260	565	119	1148	4	265638	1148	2260	0				
Recording208	Barney	Barney_trials61-66	b03-dilating	1	b03-dilating	whole_screen	5612	113589	5228	17	10	18	314	0	10	whole_screen	whole_screen	4,31603	5295	1324	17	3264	4	0	3264	5295	0				
Recording208	Barney	Barney_trials61-66	b09-dilating	1	b09-dilating	whole_screen	5395	135370	5395	17	12	17	324	0	16	whole_screen	whole_screen	4,65006	5395	5395	5395	5395	1	0	5395	5395	0				
Recording208	Barney	Barney_trials61-66	d02-constr	1	d02-constr	whole_screen	5612	90942	5295	17	12	17	318	0	12	whole_screen	whole_screen	4,41965	5295	1059	15	2896	5	0	2896	5295	0				
Recording208	Barney	Barney_trials61-66	grey_screen	1	grey_screen	whole_screen	4613	74223	4196	17	14	17	252	0	14	whole_screen	whole_screen	4,13397	4613	4613	4613	4613	1	0	4613	4613	0				
Recording208	Barney	Barney_trials61-66	grey_screen	2	grey_screen	whole_screen	4630	85396	4630	17	5	17	279	0	8	whole_screen	whole_screen	4,3252	4630	4630	4630	4630	1	0	4630	4630	0				
Recording208	Barney	Barney_trials61-66	grey_screen	3	grey_screen	whole_screen	4613	96554	4613	17	1	17	278	0	1	whole_screen	whole_screen	4,34012	4613	4613	4613	4613	1	0	4613	4613	0				
Recording208	Barney	Barney_trials61-66	grey_screen	4	grey_screen	whole_screen	4629	108010	4423	17	9	18	261	0	16	whole_screen	whole_screen	4,24076	4629	4629	4629	4629	1	0	4629	4629	0				
Recording208	Barney	Barney_trials61-66	grey_screen	5	grey_screen	whole_screen	4579	119200	4579	17	2	17	276	0	2	whole_screen	whole_screen	4,58215	4579	4579	4579	4579	1	0	4579	4579	0				
Recording208	Barney	Barney_trials61-66	grey_screen	6	grey_screen	whole_screen	4546	130274	4130	17	1	17	249	0	11	whole_screen	whole_screen	4,13396	4546	4546	4546	4546	1	0	4546	4546	0				
Recording208	Barney	Barney_trials61-66	h00-constr	1	h00-constr	whole_screen	5595	124679	5595	17	5	17	337	0	6	whole_screen	whole_screen	4,31648	5595	5595	5595	5595	1	0	5595	5595	0				
Recording208	Barney	Barney_trials61-66	h07-constr	1	h07-constr	whole_screen	5611	79785	5495	17	3	17	331	0	3	whole_screen	whole_screen	4,40331	5611	5611	5611	5611	1	0	5611	5611	0				
Recording208	Barney	Barney_trials61-66	h14-constr	1	h14-constr	whole_screen	5612	102399	5351	17	1	18	319	6	17	whole_screen	whole_screen	3,98404	5606	5606	5606	5606	1	6	5606	5606	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5295	17	12	17	318	90942	12	whole_screen		4,41965	5295	1059	15	2896	5	90942	2896	5295	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	26571	17	1	18	1595	74223	14	whole_screen		4,29824	27610	4602	4546	4630	6	74223	4613	27610	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5228	17	10	18	314	113589	10	whole_screen		4,31603	5295	1324	17	3264	4	113589	3264	5295	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5351	17	1	18	319	102405	17	whole_screen		3,98404	5606	5606	5606	5606	1	102405	5606	5606	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5395	17	12	17	324	135370	16	whole_screen		4,65006	5395	5395	5395	5395	1	135370	5395	5395	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5495	17	3	17	331	79785	3	whole_screen		4,40331	5611	5611	5611	5611	1	79785	5611	5611	0				
Recording208	Barney	Barney_trials61-66	Entire Recording	1	b03-dilating,b09-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-constr,dog_fed,grey_screen,h00-constr,h07-constr,h14-constr,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	140988	0	5595	17	5	17	337	124679	6	whole_screen		4,31648	5595	5595	5595	5595	1	124679	5595	5595	0				
Recording183	jazz	Jazz_trials37-42	b13-constr	1	b13-constr	whole_screen	5162	180904	0				0						0				0			0	0				
Recording183	jazz	Jazz_trials37-42	d00-dilating	1	d00-dilating	whole_screen	5612	151380	3531	17	0	18	206	0	13	whole_screen	whole_screen	2,86085	5433	905	72	1808	6	0	513	5433	0				
Recording183	jazz	Jazz_trials37-42	d08-constr	1	d08-constr	whole_screen	5629	113463	963	18	15	18	55	0	15	whole_screen		3,04561	1086	1086	1086	1086	1	0	1086	1086	0				
Recording183	jazz	Jazz_trials37-42	d13-dilating	1	d13-dilating	whole_screen	5595	165701	3081	17	10	18	185	114	18	whole_screen	whole_screen	2,69692	4543	1136	18	4462	4	114	18	4543	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	1	grey_screen	whole_screen	5112	85088	1866	17	10	18	112	0	10	whole_screen		2,43818	2459	129	17	797	19	0	60	2459	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	2	grey_screen	whole_screen	4596	103222	17	17	17	17	1	2003	17	whole_screen		2,4482	17	17	17	17	1	2003	17	17	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	3	grey_screen	whole_screen	4646	119092	2900	17	13	18	166	40	18	whole_screen	whole_screen	2,8898	3753	1251	136	3034	3	40	3034	3753	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	4	grey_screen	whole_screen	4596	140490	40	13	6	17	3	0	6	whole_screen		2,58173	40	40	40	40	1	0	40	40	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	5	grey_screen	whole_screen	4679	156992	1672	18	4	18	95	0	18	whole_screen	whole_screen	2,84443	4679	4679	4679	4679	1	0	4679	4679	0				
Recording183	jazz	Jazz_trials37-42	grey_screen	6	grey_screen	whole_screen	4596	171296	2907	18	1	18	165	0	1	whole_screen	whole_screen	2,68207	4310	539	126	857	8	0	699	4310	0				
Recording183	jazz	Jazz_trials37-42	h00-dilating	1	h00-dilating	whole_screen	5612	134878	337	17	10	18	20	92	18	whole_screen	whole_screen	2,97022	2685	447	10	2574	6	92	2574	2685	0				
Recording183	jazz	Jazz_trials37-42	h08-dilating	1	h08-dilating	whole_screen	5595	97627	1078	17	12	17	65	0	12	whole_screen		2,30602	1915	137	16	903	14	0	79	1915	0				
Recording183	jazz	Jazz_trials37-42	Entire Recording	1	b13-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,d08-constr,d13-dilating,dog_puppy_barking,grey_screen,h00-dilating,h08-dilating,Kitten meowing to attract cats,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Rabbit sounds	whole_screen	186278	0	1078	17	12	17	65	97627	12	whole_screen		2,30602	1915	137	16	903	14	97627	79	1915	0				
Recording183	jazz	Jazz_trials37-42	Entire Recording	1	b13-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,d08-constr,d13-dilating,dog_puppy_barking,grey_screen,h00-dilating,h08-dilating,Kitten meowing to attract cats,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Rabbit sounds	whole_screen	186278	0	963	18	15	18	55	113463	15	whole_screen		3,04561	1086	1086	1086	1086	1	113463	1086	1086	0				
Recording183	jazz	Jazz_trials37-42	Entire Recording	1	b13-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,d08-constr,d13-dilating,dog_puppy_barking,grey_screen,h00-dilating,h08-dilating,Kitten meowing to attract cats,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Rabbit sounds	whole_screen	186278	0	3531	17	0	18	206	151380	13	whole_screen		2,86085	5433	905	72	1808	6	151380	513	5433	0				
Recording183	jazz	Jazz_trials37-42	Entire Recording	1	b13-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,d08-constr,d13-dilating,dog_puppy_barking,grey_screen,h00-dilating,h08-dilating,Kitten meowing to attract cats,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Rabbit sounds	whole_screen	186278	0	9402	17	1	18	542	85088	10	whole_screen		2,72287	15257	462	17	4679	33	85088	60	15257	0				
